Employee_ID,Employee_type,department,stress_level,dept_avg_stress,risk_status
HCP-04326,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01467,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-02416,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-00848,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01055,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-02486,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-04760,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-04560,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01513,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-04387,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-02647,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01102,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-00141,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01757,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-03854,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-03921,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01624,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-02986,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01955,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01013,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01186,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-03697,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01349,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01701,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-02023,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-02528,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-00376,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00387,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02026,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02377,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02036,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01879,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01856,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00688,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02177,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00908,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02184,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00897,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01830,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00418,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00827,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04721,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04716,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00185,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03557,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04637,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01527,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03145,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03172,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01615,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03182,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01534,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03183,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02151,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01170,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03561,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03571,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03586,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03271,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03347,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03367,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03373,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00136,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04331,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03391,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04582,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04562,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03700,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00584,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04169,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03908,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00754,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03755,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04179,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01174,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04047,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02259,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01975,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01653,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04534,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01977,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04042,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03910,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02670,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04240,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00144,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01676,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04247,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04503,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03720,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01681,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04829,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04840,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00225,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04854,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02573,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04129,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04131,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02568,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04864,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03766,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01703,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04138,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04891,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04898,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01037,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02753,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02754,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01022,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01723,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03523,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04975,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02772,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04998,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02533,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00083,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00017,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00020,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01748,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02324,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00594,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00703,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00085,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01413,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00528,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00062,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01485,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01071,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02716,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02158,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02710,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00111,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02017,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00467,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00320,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02144,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00324,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01942,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02218,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04778,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03534,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-04770,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02943,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-02962,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03782,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01209,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03016,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-01813,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-00917,"Critical Care Nurse",ICU,7,8.01,Normal
HCP-03609,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03741,"Radiology Technician",Radiology,6,7.05,Normal
HCP-00954,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03706,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03751,"Radiology Technician",Radiology,6,7.05,Normal
HCP-00949,"Radiology Technician",Radiology,6,7.05,Normal
HCP-00253,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03007,"Radiology Technician",Radiology,6,7.05,Normal
HCP-02658,"Radiology Technician",Radiology,6,7.05,Normal
HCP-01357,"Radiology Technician",Radiology,6,7.05,Normal
HCP-02084,"Radiology Technician",Radiology,6,7.05,Normal
HCP-02192,"Radiology Technician",Radiology,6,7.05,Normal
HCP-01500,"Radiology Technician",Radiology,6,7.05,Normal
HCP-01611,"Radiology Technician",Radiology,6,7.05,Normal
HCP-00116,"Radiology Technician",Radiology,6,7.05,Normal
HCP-00736,"Radiology Technician",Radiology,6,7.05,Normal
HCP-02758,"Radiology Technician",Radiology,6,7.05,Normal
HCP-04094,"Radiology Technician",Radiology,6,7.05,Normal
HCP-02965,"Radiology Technician",Radiology,6,7.05,Normal
HCP-02174,"Radiology Technician",Radiology,6,7.05,Normal
HCP-02624,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03353,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03341,"Radiology Technician",Radiology,6,7.05,Normal
HCP-02958,"Radiology Technician",Radiology,6,7.05,Normal
HCP-00892,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03990,"Radiology Technician",Radiology,6,7.05,Normal
HCP-04606,"Radiology Technician",Radiology,6,7.05,Normal
HCP-02234,"Radiology Technician",Radiology,6,7.05,Normal
HCP-01786,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03292,"Radiology Technician",Radiology,6,7.05,Normal
HCP-01323,"Radiology Technician",Radiology,6,7.05,Normal
HCP-01051,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03226,"Radiology Technician",Radiology,6,7.05,Normal
HCP-01453,"Radiology Technician",Radiology,6,7.05,Normal
HCP-01306,"Radiology Technician",Radiology,6,7.05,Normal
HCP-00569,"Radiology Technician",Radiology,6,7.05,Normal
HCP-04676,"Radiology Technician",Radiology,6,7.05,Normal
HCP-04294,"Radiology Technician",Radiology,6,7.05,Normal
HCP-01023,"Radiology Technician",Radiology,6,7.05,Normal
HCP-01016,"Radiology Technician",Radiology,6,7.05,Normal
HCP-00250,"Radiology Technician",Radiology,6,7.05,Normal
HCP-04287,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03976,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03726,"Radiology Technician",Radiology,6,7.05,Normal
HCP-01773,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03498,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03957,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03493,"Radiology Technician",Radiology,6,7.05,Normal
HCP-03259,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-04478,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-02846,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-04895,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-04823,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-03725,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-03381,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-02318,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-02494,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-02436,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-03049,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-00466,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-03093,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-00429,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-00024,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-03817,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-03599,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-02420,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-00774,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-00824,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-00608,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-01820,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-02625,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-00964,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-02672,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-01695,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-01604,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-02407,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-04259,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-02677,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-00735,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-01964,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-04944,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-01100,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-01523,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-01919,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-01506,"Pediatric Nurse",Pediatrics,6,7.39,Normal
HCP-03889,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-00031,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-05000,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03964,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01883,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03388,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03422,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04015,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02127,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04414,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03659,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01429,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03814,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04877,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01260,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02747,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04479,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-00940,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01901,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-00780,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04480,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04493,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02406,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-00787,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01934,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04040,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01923,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02463,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04529,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02815,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03492,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-00383,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04044,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02465,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03201,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02993,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02400,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01093,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03156,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02849,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04580,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03126,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01732,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03431,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04866,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01032,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03594,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02503,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-00194,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03550,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03057,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01707,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02267,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03933,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04111,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03028,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03730,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03701,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02453,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03482,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03460,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02249,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04276,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04321,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01787,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02228,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-03598,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-00511,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04384,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04393,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-00115,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01497,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-00328,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04947,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-00414,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-00803,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04115,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-04212,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01569,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-01543,"Medical Assistant","Outpatient Services",6,7.39,Normal
HCP-02386,"Medical Assistant","Outpatient Services",6,7.39,Normal
